symbol,datum,bar,box_high,box_low,range_atr,richting,patroon,signaal_tijd,entry_tijd,entry,sl,sl_afstand,qty,risico_eur,tp_overkant,r_overkant,r_2x,r_3x,exit_overkant,exit_2x,exit_3x,max_mee_R,max_tegen_R
AMD,2025-07-09,15min,140.1,138.56,0.3,SHORT,bearish_engulfing,16:15,16:30,139.66,140.33,0.67,7.1602,4.8,138.56,1.641791044776072,2.0,3.0,TP,TP,TP,1.81,0.0
AMD,2025-07-16,15min,156.33,154.44,0.34,LONG,hamer,17:45,,154.23,152.85,1.382,6.4838,8.96,156.33,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2025-07-17,15min,161.96,159.15,0.5,LONG,bullish_engulfing,17:30,17:55,159.67,158.78,0.89,6.2629,5.57,161.96,0.0,0.0,0.0,deadline direct,deadline direct,deadline direct,0.0,0.0
AMD,2025-07-29,15min,179.05,174.68,0.72,SHORT,bearish_engulfing,16:45,,180.18,181.76,1.58,5.55,8.77,174.68,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2025-07-30,15min,178.23,173.8,0.69,SHORT,bearish_engulfing,16:30,16:45,178.5,178.84,0.34,5.6022,1.9,173.8,-1.0,-1.0,-1.0,SL,SL,SL,0.0,3.32
AMD,2025-08-04,15min,176.38,173.56,0.41,SHORT,bearish_engulfing,16:30,16:45,176.43,177.47,1.04,5.668,5.89,173.56,-1.0,-1.0,-1.0,SL,SL,SL,1.26,1.06
AMD,2025-08-11,15min,172.98,169.38,0.45,SHORT,inverted_hamer,16:45,17:30,177.84,178.82,0.981,5.623,5.52,169.38,0.6725292193566114,0.6725292193566114,0.6725292193566114,deadline,deadline,deadline,0.89,0.3
AMD,2025-08-26,15min,169.77,166.16,0.45,LONG,bullish_engulfing,16:15,16:35,166.68,165.84,0.839,5.9996,5.03,169.77,-1.0,-1.0,-1.0,SL,SL,SL,0.68,1.21
AMD,2025-09-03,15min,162.51,160.58,0.31,SHORT,bearish_engulfing,16:00,16:15,162.3,163.65,1.35,6.1614,8.32,160.58,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.02
AMD,2025-09-18,15min,152.66,149.85,0.5,SHORT,inverted_hamer,17:30,17:50,154.47,155.47,1.001,6.4737,6.48,149.85,-0.6093601718196078,-0.6093601718196078,-0.6093601718196078,deadline,deadline,deadline,0.0,0.72
AMD,2025-09-19,15min,158.19,156.15,0.34,SHORT,bearish_engulfing,16:45,,158.78,159.38,0.603,6.298,3.8,156.15,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2025-10-01,15min,162.56,160.49,0.4,SHORT,bearish_engulfing,16:45,17:00,162.68,163.39,0.71,6.147,4.36,160.49,0.35915492957746875,0.35915492957746875,0.35915492957746875,deadline,deadline,deadline,1.41,0.25
AMD,2025-10-03,15min,170.68,168.88,0.34,LONG,hamer,17:00,17:15,167.98,167.35,0.631,5.9531,3.76,170.68,1.1015415241531217,1.1015415241531217,1.1015415241531217,deadline,deadline,deadline,1.2,0.0
AMD,2025-10-06,15min,226.7,213.28,2.47,LONG,bullish_engulfing,17:30,,210.13,208.48,1.65,4.759,7.85,226.7,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2025-10-08,15min,216.91,210.69,0.6,SHORT,bearish_engulfing,17:45,,223.45,224.68,1.23,4.4753,5.5,210.69,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2025-10-13,15min,222.0,218.08,0.3,SHORT,bearish_engulfing,16:00,16:15,221.44,223.17,1.73,4.5159,7.81,218.08,1.9430471234460656,2.0,1.200057820179228,TP,TP,deadline,2.38,0.0
AMD,2025-11-03,15min,260.91,256.5,0.4,LONG,bullish_engulfing,16:30,16:45,256.36,254.57,1.789,3.9008,6.98,260.91,0.542847559953028,0.542847559953028,0.542847559953028,deadline,deadline,deadline,0.73,0.35
AMD,2025-11-05,15min,249.78,242.81,0.68,SHORT,bearish_engulfing,16:15,16:30,249.15,252.4,3.25,4.0136,13.04,242.81,-1.0,-1.0,-1.0,SL,SL,SL,0.66,1.12
AMD,2025-11-06,15min,253.51,248.77,0.44,LONG,bullish_engulfing,17:00,17:15,239.02,236.32,2.695,4.1838,11.28,253.51,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.19
AMD,2025-11-12,15min,258.67,250.0,0.7,SHORT,bearish_engulfing,16:45,17:25,260.29,263.48,3.189,3.8419,12.25,250.0,-0.034268694152677096,-0.034268694152677096,-0.034268694152677096,deadline,deadline,deadline,0.21,0.59
AMD,2025-11-21,15min,208.87,202.05,0.42,LONG,bullish_engulfing,17:00,17:15,199.18,195.5,3.68,5.0206,18.48,208.87,1.3505434782608667,1.3505434782608667,1.3505434782608667,deadline,deadline,deadline,1.36,0.5
AMD,2025-11-26,15min,212.84,208.23,0.27,LONG,bullish_engulfing,16:00,16:15,210.73,207.41,3.32,4.7454,15.75,212.84,0.6355421686747043,0.6738855421686775,0.6738855421686775,TP,deadline,deadline,0.9,0.02
AMD,2025-12-11,15min,217.81,213.31,0.43,LONG,bullish_engulfing,17:30,,213.7,212.81,0.89,4.6795,4.16,217.81,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-01-02,15min,225.47,218.9,0.87,SHORT,bearish_engulfing,16:00,16:15,224.72,227.15,2.43,4.45,10.81,218.9,1.4527572016460897,2.0,1.4527572016460897,deadline,TP,deadline,2.27,0.0
AMD,2026-01-05,15min,234.02,227.71,0.82,LONG,bullish_engulfing,16:45,17:00,225.19,224.66,0.525,4.4408,2.33,234.02,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.76
AMD,2026-01-08,15min,210.94,206.85,0.51,LONG,bullish_engulfing,16:00,16:15,207.32,205.05,2.27,4.8235,10.95,210.94,-1.0,-1.0,-1.0,SL,SL,SL,0.22,1.07
AMD,2026-01-12,15min,205.89,199.8,0.83,SHORT,bearish_engulfing,17:30,17:45,207.83,208.59,0.76,4.8116,3.66,199.8,-0.598684210526302,-0.598684210526302,-0.598684210526302,deadline,deadline,deadline,0.0,0.86
AMD,2026-01-26,15min,258.29,252.65,0.5,LONG,bullish_engulfing,16:45,,251.69,250.92,0.77,3.9731,3.06,258.29,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-02-03,15min,252.65,245.5,0.56,LONG,bullish_engulfing,16:15,16:30,243.49,242.01,1.48,4.1069,6.08,252.65,0.5236486486486268,0.5236486486486268,0.5236486486486268,deadline,deadline,deadline,1.7,0.93
AMD,2026-02-05,15min,203.45,196.7,0.44,LONG,bullish_engulfing,17:15,,193.13,191.16,1.97,5.1779,10.2,203.45,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-02-17,15min,205.3,200.74,0.31,LONG,hamer,16:45,,197.23,195.94,1.291,5.0702,6.55,205.3,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-03-03,15min,193.64,190.13,0.39,LONG,bullish_engulfing,16:00,16:15,190.93,189.83,1.1,5.2375,5.76,193.64,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.99
AMD,2026-03-31,15min,199.86,196.88,0.32,SHORT,bearish_engulfing,16:30,16:45,200.13,201.6,1.47,4.9968,7.35,196.88,2.2108843537414984,2.0,2.360544217687076,TP,TP,deadline,2.38,0.37
AMD,2026-04-01,15min,210.6,205.84,0.51,SHORT,bearish_engulfing,17:15,17:30,211.74,212.67,0.93,4.7228,4.39,205.84,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.05
AMD,2026-04-22,15min,292.79,288.12,0.43,LONG,bullish_engulfing,16:00,,289.38,287.28,2.096,3.4557,7.24,292.79,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-05-05,15min,354.72,346.28,0.45,LONG,bullish_engulfing,16:15,,349.39,344.88,4.51,2.8621,12.91,354.72,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-05-08,15min,431.9,418.29,0.55,SHORT,inverted_hamer,16:30,16:55,435.89,441.26,5.367,2.2942,12.31,418.29,-1.0,-1.0,-1.0,SL,SL,SL,0.33,1.29
AMD,2026-05-13,15min,459.5,442.6,0.6,LONG,bullish_engulfing,16:15,16:30,439.65,434.0,5.655,2.2745,12.86,459.5,0.9929441723107414,0.9929441723107414,0.9929441723107414,deadline,deadline,deadline,1.61,0.25
AMD,2026-05-14,15min,447.58,435.68,0.4,SHORT,bearish_engulfing,17:45,,449.14,451.35,2.21,2.2265,4.92,435.68,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-05-15,15min,437.34,426.25,0.41,LONG,bullish_engulfing,16:00,16:25,434.2,426.19,8.01,2.3031,18.45,437.34,-0.19538321327357328,-0.19538321327357328,-0.19538321327357328,deadline,deadline,deadline,0.27,0.5
AMD,2026-05-22,15min,481.41,467.0,0.47,LONG,bullish_engulfing,16:15,16:50,466.29,461.71,4.58,2.1446,9.82,481.41,1.0436681222707271,1.0436681222707271,1.0436681222707271,deadline,deadline,deadline,1.68,0.0
AMD,2026-05-26,15min,489.55,480.23,0.3,SHORT,bearish_engulfing,16:30,16:45,492.88,496.89,4.015,2.0289,8.15,480.23,1.0759651307596532,1.0759651307596532,1.0759651307596532,deadline,deadline,deadline,1.84,0.0
AMD,2026-05-27,15min,510.21,493.81,0.5,LONG,hamer,17:30,17:45,489.33,487.8,1.539,2.0436,3.14,510.21,1.5694048329481216,1.5694048329481216,1.5694048329481216,deadline,deadline,deadline,1.98,0.76
AMD,2026-05-28,15min,507.9,497.6,0.36,LONG,bullish_engulfing,16:00,,500.12,493.52,6.6,1.9995,13.2,507.9,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-06-08,15min,490.0,479.0,0.35,SHORT,bearish_engulfing,17:45,,487.86,492.39,4.53,2.0498,9.29,479.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-06-23,15min,518.94,506.81,0.33,SHORT,bearish_engulfing,16:15,16:30,523.09,525.62,2.525,1.9117,4.83,506.81,-1.0,-1.0,-1.0,SL,SL,SL,0.43,1.39
AMD,2026-07-08,15min,518.8,503.2,0.4,SHORT,bearish_engulfing,16:00,16:15,514.53,521.19,6.66,1.9435,12.94,503.2,1.701201201201178,2.0,1.7732732732732432,TP,TP,deadline,2.46,0.51
AMD,2026-07-09,15min,550.3,535.2,0.4,SHORT,bearish_engulfing,16:45,17:00,553.8,559.5,5.7,1.8057,10.29,535.2,-0.32982456140350536,-0.32982456140350536,-0.32982456140350536,deadline,deadline,deadline,0.26,0.6
AMD,2026-07-27,15min,528.0,506.29,0.6,LONG,bullish_engulfing,17:45,,481.6,477.7,3.898,2.0764,8.09,528.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-07-28,15min,472.75,452.54,0.55,LONG,bullish_engulfing,16:30,16:45,448.96,445.88,3.085,2.2273,6.87,472.75,4.769854132901177,2.0,3.0,deadline,TP,TP,5.11,0.0
AMD,2026-08-07,15min,498.99,480.69,0.46,LONG,bullish_engulfing,17:45,,483.64,479.77,3.87,2.0677,8.0,498.99,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-08-13,15min,495.58,481.0,0.41,SHORT,bearish_engulfing,17:30,,493.4,496.31,2.915,2.0268,5.91,481.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-08-14,15min,496.81,483.2,0.4,SHORT,bearish_engulfing,16:45,17:00,503.63,506.84,3.21,1.9856,6.37,483.2,1.8395638629283522,2.0,1.8395638629283522,deadline,TP,deadline,2.27,0.67
AMD,2026-08-19,15min,487.0,474.5,0.42,LONG,hamer,17:15,17:30,466.56,462.85,3.714,2.1433,7.96,487.0,0.2719520502761237,0.2719520502761237,0.2719520502761237,deadline,deadline,deadline,0.39,0.5
AMD,2026-08-21,15min,477.36,468.11,0.37,LONG,bullish_engulfing,17:00,17:15,467.07,464.29,2.78,2.141,5.95,477.36,0.7068599589913426,0.7068599589913426,0.7068599589913426,deadline,deadline,deadline,1.46,0.0
AMD,2026-08-28,15min,476.6,469.66,0.36,SHORT,bearish_engulfing,17:00,17:15,475.87,478.75,2.88,2.1014,6.05,469.66,2.156215277777783,2.0,3.0,TP,TP,TP,2.26,0.0
AMD,2026-09-01,15min,460.72,453.16,0.4,LONG,bullish_engulfing,16:30,16:45,456.5,452.52,3.978,2.1906,8.71,460.72,1.060966411906664,0.9126357602574222,0.9126357602574222,TP,deadline,deadline,1.26,0.13
AMD,2026-09-04,15min,468.47,458.0,0.59,SHORT,bearish_engulfing,16:15,16:35,469.77,473.91,4.14,2.1287,8.81,458.0,-0.22464853374559124,-0.22464853374559124,-0.22464853374559124,deadline,deadline,deadline,0.62,0.8
